t,wall,phase,label,cmd1,cmd2,cb1,cb2,bs1,bs2,a1,a2,ba1,ba2,v_batt,v_int,v_5v,t_mcu,ff
109.9523,2026-09-25T14:50:33.356,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.6,-0.1,2.5,0.0,12.2,13.8,5.009,31.0,0.0
109.9625,2026-09-25T14:50:33.367,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.6,-0.1,2.5,0.0,12.2,13.8,5.009,31.0,0.0
109.9726,2026-09-25T14:50:33.377,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.6,-0.1,2.8,0.0,12.2,13.8,5.009,31.0,0.0
109.9828,2026-09-25T14:50:33.387,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.6,-0.1,2.8,0.0,12.2,13.8,5.009,31.0,0.0
109.993,2026-09-25T14:50:33.397,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0031,2026-09-25T14:50:33.407,step_ch1,d=900,900,0,38328.0,34658.0,3044.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0132,2026-09-25T14:50:33.417,step_ch1,d=900,900,0,38328.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0233,2026-09-25T14:50:33.427,step_ch1,d=900,900,0,38328.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0335,2026-09-25T14:50:33.438,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0438,2026-09-25T14:50:33.448,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.054,2026-09-25T14:50:33.458,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0641,2026-09-25T14:50:33.468,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0742,2026-09-25T14:50:33.478,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0844,2026-09-25T14:50:33.488,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.2,13.8,5.009,31.0,0.0
110.0945,2026-09-25T14:50:33.499,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.1,13.8,5.001,31.0,0.0
110.1046,2026-09-25T14:50:33.509,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.8,0.0,12.1,13.8,5.001,31.0,0.0
110.1148,2026-09-25T14:50:33.519,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1249,2026-09-25T14:50:33.529,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.8,0.0,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1351,2026-09-25T14:50:33.540,step_ch1,d=900,900,0,38455.0,34658.0,3030.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1455,2026-09-25T14:50:33.550,step_ch1,d=900,900,0,38455.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1557,2026-09-25T14:50:33.560,step_ch1,d=900,900,0,38455.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1658,2026-09-25T14:50:33.570,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1759,2026-09-25T14:50:33.580,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.186,2026-09-25T14:50:33.590,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.1962,2026-09-25T14:50:33.600,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.2063,2026-09-25T14:50:33.610,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.2164,2026-09-25T14:50:33.621,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.001,31.0,0.0
110.2266,2026-09-25T14:50:33.631,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.014,31.0,0.0
110.2367,2026-09-25T14:50:33.641,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.7,0.0,12.1,13.8,5.014,31.0,0.0
110.2474,2026-09-25T14:50:33.651,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.2575,2026-09-25T14:50:33.662,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.7,-0.1,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.2676,2026-09-25T14:50:33.672,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.2777,2026-09-25T14:50:33.682,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.2879,2026-09-25T14:50:33.692,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.298,2026-09-25T14:50:33.702,step_ch1,d=900,900,0,38583.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3088,2026-09-25T14:50:33.713,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3189,2026-09-25T14:50:33.723,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.329,2026-09-25T14:50:33.733,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3392,2026-09-25T14:50:33.743,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3493,2026-09-25T14:50:33.753,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3595,2026-09-25T14:50:33.764,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,12.1,13.8,5.014,31.0,0.0
110.3696,2026-09-25T14:50:33.774,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,15.3,13.8,5.019,31.0,0.0
110.3798,2026-09-25T14:50:33.784,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,2.8,0.0,15.3,13.8,5.019,31.0,0.0
110.39,2026-09-25T14:50:33.794,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4001,2026-09-25T14:50:33.804,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,2.6,0.0,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4102,2026-09-25T14:50:33.815,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4209,2026-09-25T14:50:33.825,step_ch1,base,0,0,38711.0,34658.0,3044.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.431,2026-09-25T14:50:33.835,step_ch1,base,0,0,38711.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4411,2026-09-25T14:50:33.845,step_ch1,base,0,0,38711.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4512,2026-09-25T14:50:33.855,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4614,2026-09-25T14:50:33.865,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,0.0
110.4715,2026-09-25T14:50:33.876,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,2.0
110.4816,2026-09-25T14:50:33.886,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,2.0
110.4918,2026-09-25T14:50:33.896,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,2.0
110.5019,2026-09-25T14:50:33.906,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.3,13.8,5.019,31.0,2.0
110.5121,2026-09-25T14:50:33.917,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.523,2026-09-25T14:50:33.927,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5331,2026-09-25T14:50:33.937,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5432,2026-09-25T14:50:33.947,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.0,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5533,2026-09-25T14:50:33.957,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5634,2026-09-25T14:50:33.968,step_ch1,base,0,0,38813.0,34658.0,1932.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5735,2026-09-25T14:50:33.978,step_ch1,base,0,0,38813.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5837,2026-09-25T14:50:33.988,step_ch1,base,0,0,38813.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.5938,2026-09-25T14:50:33.998,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.604,2026-09-25T14:50:34.008,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.6141,2026-09-25T14:50:34.019,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.6249,2026-09-25T14:50:34.029,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,15.5,13.8,5.007,31.0,2.0
110.635,2026-09-25T14:50:34.039,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6452,2026-09-25T14:50:34.049,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6553,2026-09-25T14:50:34.059,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6655,2026-09-25T14:50:34.070,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6756,2026-09-25T14:50:34.080,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6857,2026-09-25T14:50:34.090,step_ch1,base,0,0,38833.0,34658.0,322.0,0.0,0.2,-0.2,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.6959,2026-09-25T14:50:34.100,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.706,2026-09-25T14:50:34.110,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7161,2026-09-25T14:50:34.120,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7265,2026-09-25T14:50:34.131,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7366,2026-09-25T14:50:34.141,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7467,2026-09-25T14:50:34.151,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7568,2026-09-25T14:50:34.161,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.767,2026-09-25T14:50:34.171,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7771,2026-09-25T14:50:34.181,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7872,2026-09-25T14:50:34.191,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.6,13.8,5.012,31.0,2.0
110.7973,2026-09-25T14:50:34.201,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8074,2026-09-25T14:50:34.211,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8175,2026-09-25T14:50:34.222,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8279,2026-09-25T14:50:34.232,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.838,2026-09-25T14:50:34.242,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8481,2026-09-25T14:50:34.252,step_ch1,base,0,0,38833.0,34658.0,209.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8582,2026-09-25T14:50:34.262,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8683,2026-09-25T14:50:34.272,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,2.0
110.8784,2026-09-25T14:50:34.283,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.8885,2026-09-25T14:50:34.293,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.8986,2026-09-25T14:50:34.303,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.9088,2026-09-25T14:50:34.313,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.9189,2026-09-25T14:50:34.323,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.9295,2026-09-25T14:50:34.334,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.022,31.0,0.0
110.9396,2026-09-25T14:50:34.344,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
110.9497,2026-09-25T14:50:34.354,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
110.9599,2026-09-25T14:50:34.364,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
110.97,2026-09-25T14:50:34.374,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
110.9803,2026-09-25T14:50:34.384,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
110.9905,2026-09-25T14:50:34.395,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0006,2026-09-25T14:50:34.405,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0107,2026-09-25T14:50:34.415,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0209,2026-09-25T14:50:34.425,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0314,2026-09-25T14:50:34.436,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0415,2026-09-25T14:50:34.446,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,4.997,31.0,0.0
111.0516,2026-09-25T14:50:34.456,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.0617,2026-09-25T14:50:34.466,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.0718,2026-09-25T14:50:34.476,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.082,2026-09-25T14:50:34.486,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.0921,2026-09-25T14:50:34.496,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1022,2026-09-25T14:50:34.506,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1123,2026-09-25T14:50:34.516,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1224,2026-09-25T14:50:34.527,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1329,2026-09-25T14:50:34.537,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.143,2026-09-25T14:50:34.547,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1531,2026-09-25T14:50:34.557,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1632,2026-09-25T14:50:34.567,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.1733,2026-09-25T14:50:34.577,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,30.0,0.0
111.1834,2026-09-25T14:50:34.588,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,30.0,0.0
111.1935,2026-09-25T14:50:34.598,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,30.0,0.0
111.2036,2026-09-25T14:50:34.608,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,30.0,0.0
111.2137,2026-09-25T14:50:34.618,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2239,2026-09-25T14:50:34.629,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2353,2026-09-25T14:50:34.639,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2454,2026-09-25T14:50:34.650,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2556,2026-09-25T14:50:34.660,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2657,2026-09-25T14:50:34.670,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.2758,2026-09-25T14:50:34.680,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.286,2026-09-25T14:50:34.690,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.296,2026-09-25T14:50:34.700,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.3062,2026-09-25T14:50:34.710,step_ch1,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,30.0,0.0
111.3167,2026-09-25T14:50:34.721,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.3268,2026-09-25T14:50:34.731,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.3,13.8,5.019,31.0,0.0
111.3369,2026-09-25T14:50:34.741,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.347,2026-09-25T14:50:34.751,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.3571,2026-09-25T14:50:34.761,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.3672,2026-09-25T14:50:34.771,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,-0.1,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.3773,2026-09-25T14:50:34.781,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.3874,2026-09-25T14:50:34.792,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.3976,2026-09-25T14:50:34.802,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4077,2026-09-25T14:50:34.812,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4178,2026-09-25T14:50:34.822,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4282,2026-09-25T14:50:34.832,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4383,2026-09-25T14:50:34.842,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4484,2026-09-25T14:50:34.853,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4585,2026-09-25T14:50:34.863,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4686,2026-09-25T14:50:34.873,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.2,13.8,5.02,31.0,0.0
111.4787,2026-09-25T14:50:34.883,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.4889,2026-09-25T14:50:34.893,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.4989,2026-09-25T14:50:34.903,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.509,2026-09-25T14:50:34.913,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5192,2026-09-25T14:50:34.924,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5295,2026-09-25T14:50:34.934,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5396,2026-09-25T14:50:34.944,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
111.5497,2026-09-25T14:50:34.954,step_ch2,base,0,0,38833.0,34658.0,0.0,0.0,0.0,0.0,-0.1,0.0,13.3,13.8,5.017,31.0,0.0
