t,x,y,v,w,rpm1,rpm2,ff,V
188.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
188.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.046,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.055,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.056,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.106,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.166,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.176,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.177,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.227,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.235,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.235,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.286,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.346,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.355,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.406,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.466,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.527,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.535,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.586,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.646,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.655,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.696,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.715,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.756,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.816,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.835,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.876,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.896,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.936,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.955,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
189.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.015,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.056,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.078,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.115,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.135,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.177,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
190.236,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
190.255,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.315,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.376,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.435,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.477,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.495,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.556,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.616,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.656,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.677,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.716,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.735,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.796,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.836,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.855,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.886,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.916,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.946,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.977,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
190.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.035,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
191.055,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
191.085,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.115,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.145,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.178,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.236,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.246,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
191.346,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
191.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
191.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.406,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.417,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.417,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.467,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.527,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.586,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.646,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.646,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.696,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.705,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.706,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.756,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.756,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.806,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.816,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.816,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.866,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.876,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.876,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.927,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.936,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.936,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.986,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
191.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.046,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.056,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.056,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.107,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.166,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.178,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.178,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.228,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.235,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.236,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.286,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.346,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.406,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.415,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.466,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.526,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.586,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.646,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.656,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.656,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.706,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.716,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.716,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.766,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
192.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.827,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.836,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.836,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.886,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.896,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.896,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.947,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.956,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
192.956,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.006,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.016,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.017,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.067,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.076,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.076,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.126,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.136,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.136,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.186,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.246,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.256,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.256,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.306,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.316,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.316,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.366,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.375,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.376,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.426,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.436,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.436,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.486,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.496,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.496,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.547,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.556,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.556,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.606,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.616,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.616,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.667,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.676,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.676,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.726,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.736,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.736,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.786,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.796,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
193.796,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.846,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.856,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.856,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.906,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.916,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.917,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.967,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.976,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
193.976,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.027,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.036,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.036,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.086,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.096,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.096,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.146,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.156,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.156,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.206,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.216,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.216,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.266,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.276,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.276,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.326,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.336,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.336,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.386,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.396,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.396,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.447,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.456,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.456,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.506,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.519,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.519,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.569,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.577,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.577,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.628,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.636,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.636,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.686,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.696,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
194.696,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.746,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.756,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.756,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.806,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.817,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.817,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.868,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.876,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.876,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.926,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.936,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.936,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.986,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
194.996,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.046,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.055,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.056,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.106,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.116,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.166,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.176,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.176,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.227,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.236,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.236,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.286,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.296,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.346,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.356,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
195.406,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
195.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
195.416,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.466,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.476,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.527,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.536,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.586,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.596,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.646,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.656,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.656,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.706,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.715,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.716,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.766,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.776,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.826,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.836,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.836,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.886,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.896,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.896,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.947,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.956,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
195.956,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.006,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.016,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.016,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.066,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.076,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.076,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.127,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.136,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.136,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.186,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.196,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.247,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.256,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.256,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.306,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.316,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.316,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.366,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.376,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.376,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.426,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.436,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.436,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
196.486,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
196.496,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.9
196.496,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.547,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.556,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.556,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.606,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.615,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.615,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.666,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.677,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.677,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.727,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.736,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.736,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.786,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.796,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.796,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.846,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.849,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.849,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.856,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.856,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.906,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.916,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.916,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.966,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.976,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
196.976,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
197.026,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
197.036,-6.6272,0.2767,0.0,0.0,0.0,0.0,16,5.8
